Solver,BenchmarkChoice,OptionWordpressRequire,OptionMysqlRequire,OptionMysqlProvide,OptionWebservers,min(FinalConfigurationComponents),max(FinalConfigurationComponents),mean(FinalConfigurationComponents),stddev(FinalConfigurationComponents),min(FinalConfigurationBindings),max(FinalConfigurationBindings),mean(FinalConfigurationBindings),stddev(FinalConfigurationBindings),min(SolvingSystemTime),max(SolvingSystemTime),mean(SolvingSystemTime),stddev(SolvingSystemTime),min(SolvingUserTime),max(SolvingUserTime),mean(SolvingUserTime),stddev(SolvingUserTime),min(SolvingWallClockTime),max(SolvingWallClockTime),mean(SolvingWallClockTime),stddev(SolvingWallClockTime),min(SystemTime),max(SystemTime),mean(SystemTime),stddev(SystemTime),min(UserTime),max(UserTime),mean(UserTime),stddev(UserTime),min(WallClockTime),max(WallClockTime),mean(WallClockTime),stddev(WallClockTime),min(AverageTotalMemoryUse),max(AverageTotalMemoryUse),mean(AverageTotalMemoryUse),stddev(AverageTotalMemoryUse),min(MaximumResidentSetSize),max(MaximumResidentSetSize),mean(MaximumResidentSetSize),stddev(MaximumResidentSetSize),min(AverageResidentSetSize),max(AverageResidentSetSize),mean(AverageResidentSetSize),stddev(AverageResidentSetSize),min(AverageUnsharedStackSize),max(AverageUnsharedStackSize),mean(AverageUnsharedStackSize),stddev(AverageUnsharedStackSize)
gecode,wordpress,60,10,4,1,271.000000,271.000000,271.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.030000,0.009583,0.008406,0.000000,0.020000,0.012917,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013333,0.006236,0.000000,0.030000,0.016250,0.008069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7320.166667,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,4,2,271.000000,271.000000,271.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.040000,0.012083,0.008650,0.000000,0.020000,0.011667,0.007454,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.015833,0.009965,0.010000,0.020000,0.015000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7404.166667,2.153808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,4,3,271.000000,271.000000,271.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.020000,0.012500,0.007773,0.000000,0.020000,0.015000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012083,0.007626,0.010000,0.040000,0.022500,0.008780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7382.666667,2.494438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,4,4,271.000000,271.000000,271.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.140000,0.220000,0.180000,0.028284,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.140000,0.240000,0.182500,0.036315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7412.000000,7416.000000,7415.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,10,4,5,271.000000,271.000000,271.000000,0.000000,720.000000,720.000000,720.000000,0.000000,0.010000,0.020000,0.012500,0.004330,6.710000,7.180000,6.895000,0.173566,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007500,0.008292,6.780000,7.440000,7.255000,0.274818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7431.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,3,0,81.000000,81.000000,81.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.020000,0.012083,0.006442,0.000000,0.020000,0.010833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011250,0.006654,0.000000,0.030000,0.011667,0.007993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.000000,2.645751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,3,1,141.000000,141.000000,141.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.040000,0.011667,0.009428,0.000000,0.030000,0.014167,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.010417,0.006757,0.000000,0.040000,0.015833,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7320.000000,7328.000000,7323.666667,1.972027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,3,2,141.000000,141.000000,141.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.040000,0.013750,0.011110,0.000000,0.020000,0.014167,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.013750,0.008570,0.000000,0.030000,0.015417,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7404.000000,7412.000000,7408.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,3,3,141.000000,141.000000,141.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.040000,0.016667,0.007993,0.010000,0.030000,0.015833,0.005713,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.013750,0.009492,0.010000,0.040000,0.017083,0.007348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7384.000000,7392.000000,7387.166667,2.576604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,3,4,141.000000,141.000000,141.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.220000,0.260000,0.245000,0.015000,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.220000,0.260000,0.237500,0.017854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7420.000000,7424.000000,7421.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,3,5,141.000000,141.000000,141.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.010000,0.020000,0.012500,0.004330,10.480000,10.900000,10.670000,0.168819,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,10.740000,11.070000,10.852500,0.128136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7436.000000,7436.000000,7436.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,4,0,76.000000,76.000000,76.000000,0.000000,120.000000,120.000000,120.000000,0.000000,0.000000,0.030000,0.011667,0.006236,0.000000,0.020000,0.012083,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010417,0.007348,0.000000,0.030000,0.010833,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.666667,2.285218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,4,1,136.000000,136.000000,136.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.020000,0.011667,0.007993,0.000000,0.040000,0.014583,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.007592,0.000000,0.030000,0.013333,0.007454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7320.000000,7328.000000,7324.333333,2.560382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,4,2,136.000000,136.000000,136.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.020000,0.015000,0.005774,0.000000,0.030000,0.014167,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012917,0.005385,0.000000,0.020000,0.015833,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7404.000000,7412.000000,7408.333333,2.560382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,4,3,136.000000,136.000000,136.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.000000,0.030000,0.015417,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012917,0.008406,0.010000,0.030000,0.017500,0.005951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7384.000000,7392.000000,7387.166667,1.993043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,4,4,136.000000,136.000000,136.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.220000,0.240000,0.227500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.200000,0.290000,0.240000,0.032404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7420.000000,7424.000000,7421.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,1,4,5,136.000000,136.000000,136.000000,0.000000,180.000000,180.000000,180.000000,0.000000,0.010000,0.010000,0.010000,0.000000,10.570000,11.260000,10.952500,0.277703,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007500,0.008292,10.650000,11.220000,10.922500,0.203884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7432.000000,7436.000000,7435.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,3,0,461.000000,461.000000,461.000000,0.000000,1260.000000,1260.000000,1260.000000,0.000000,0.000000,0.030000,0.011667,0.008498,0.000000,0.030000,0.013750,0.008069,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015417,0.007626,0.010000,0.030000,0.023750,0.006333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7315.166667,2.303379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,3,1,521.000000,521.000000,521.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.000000,0.020000,0.012083,0.008154,0.000000,0.020000,0.013750,0.006333,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.017500,0.005951,0.010000,0.040000,0.024583,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.833333,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,3,2,521.000000,521.000000,521.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.000000,0.030000,0.015000,0.008165,0.000000,0.020000,0.012083,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.014167,0.007022,0.020000,0.040000,0.027083,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7404.333333,3.448027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,3,3,521.000000,521.000000,521.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.000000,0.030000,0.015833,0.009091,0.000000,0.030000,0.015417,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014583,0.008650,0.020000,0.050000,0.029167,0.009538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7383.166667,1.993043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,3,4,521.000000,521.000000,521.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.000000,0.010000,0.005000,0.005000,0.110000,0.180000,0.142500,0.032692,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.005000,0.008660,0.120000,0.150000,0.127500,0.012990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7412.000000,7416.000000,7415.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,3,5,521.000000,521.000000,521.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.010000,0.020000,0.012500,0.004330,5.290000,5.580000,5.382500,0.117127,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.017500,0.004330,5.280000,6.030000,5.480000,0.317726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7430.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,4,0,361.000000,361.000000,361.000000,0.000000,1260.000000,1260.000000,1260.000000,0.000000,0.000000,0.020000,0.012083,0.007059,0.000000,0.030000,0.014583,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015833,0.007592,0.000000,0.030000,0.019167,0.008620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7315.500000,2.397916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,4,1,421.000000,421.000000,421.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.000000,0.030000,0.015000,0.006455,0.000000,0.030000,0.012500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013333,0.007454,0.010000,0.040000,0.025000,0.008165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7320.166667,2.153808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,4,2,421.000000,421.000000,421.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.010000,0.030000,0.015417,0.005758,0.000000,0.020000,0.012083,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.013750,0.006333,0.010000,0.040000,0.025833,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7404.500000,2.101587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,4,3,421.000000,421.000000,421.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.000000,0.020000,0.014583,0.006442,0.010000,0.030000,0.018750,0.005254,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.017083,0.007348,0.020000,0.040000,0.028333,0.007993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7382.666667,2.494438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,4,4,421.000000,421.000000,421.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.110000,0.140000,0.122500,0.010897,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,0.130000,0.200000,0.157500,0.025860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7412.000000,7420.000000,7416.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,20,4,5,421.000000,421.000000,421.000000,0.000000,1320.000000,1320.000000,1320.000000,0.000000,0.010000,0.040000,0.022500,0.010897,5.660000,6.100000,5.907500,0.196389,0.000000,0.000000,0.000000,0.000000,0.020000,0.030000,0.022500,0.004330,5.620000,6.600000,6.022500,0.371778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7429.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,3,0,861.000000,861.000000,861.000000,0.000000,2460.000000,2460.000000,2460.000000,0.000000,0.000000,0.020000,0.011250,0.006654,0.000000,0.020000,0.015000,0.006455,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014583,0.009119,0.020000,0.050000,0.035833,0.007592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7314.500000,2.783882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,3,1,921.000000,921.000000,921.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.030000,0.014167,0.007592,0.000000,0.030000,0.013333,0.006236,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.017917,0.008650,0.010000,0.060000,0.035000,0.012583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.666667,2.560382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,3,2,921.000000,921.000000,921.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.020000,0.013750,0.006333,0.000000,0.030000,0.015417,0.006442,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.016667,0.006236,0.020000,0.060000,0.039583,0.010598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7403.500000,2.101587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,3,3,921.000000,921.000000,921.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.030000,0.013333,0.007454,0.000000,0.030000,0.018333,0.008498,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.008122,0.020000,0.060000,0.044583,0.011539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7383.500000,2.661453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,3,4,921.000000,921.000000,921.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.090000,0.150000,0.130000,0.023452,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.120000,0.170000,0.150000,0.021213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7412.000000,7416.000000,7415.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,3,5,921.000000,921.000000,921.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.010000,0.020000,0.012500,0.004330,4.930000,5.560000,5.115000,0.259085,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,4.790000,5.430000,5.077500,0.286825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7428.000000,7432.000000,7430.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,4,0,661.000000,661.000000,661.000000,0.000000,2460.000000,2460.000000,2460.000000,0.000000,0.000000,0.020000,0.013750,0.005637,0.000000,0.020000,0.012500,0.006614,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.007773,0.020000,0.050000,0.034583,0.009119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7320.000000,7316.500000,2.661453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,4,1,721.000000,721.000000,721.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.020000,0.013333,0.007454,0.000000,0.030000,0.015000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015833,0.007592,0.020000,0.060000,0.037500,0.009682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.833333,2.702879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,4,2,721.000000,721.000000,721.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.030000,0.016250,0.006333,0.000000,0.020000,0.012083,0.005758,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.007592,0.020000,0.050000,0.037500,0.007217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7400.000000,7408.000000,7403.666667,2.808717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,4,3,721.000000,721.000000,721.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.020000,0.014583,0.005758,0.000000,0.030000,0.017083,0.007348,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.016667,0.005528,0.020000,0.050000,0.039167,0.008122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7380.000000,7388.000000,7382.666667,2.211083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,4,4,721.000000,721.000000,721.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.010000,0.020000,0.015000,0.005000,0.100000,0.160000,0.115000,0.025981,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.110000,0.170000,0.130000,0.024495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7412.000000,7420.000000,7416.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,40,4,5,721.000000,721.000000,721.000000,0.000000,2520.000000,2520.000000,2520.000000,0.000000,0.000000,0.020000,0.015000,0.008660,4.920000,5.650000,5.185000,0.277894,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.017500,0.008292,5.070000,5.420000,5.272500,0.133674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7432.000000,7436.000000,7433.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,60,3,0,1261.000000,1261.000000,1261.000000,0.000000,3660.000000,3660.000000,3660.000000,0.000000,0.000000,0.020000,0.012083,0.007059,0.000000,0.030000,0.014583,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.014167,0.008122,0.030000,0.070000,0.055833,0.008620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7312.000000,7316.000000,7314.833333,1.818119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,60,3,1,1321.000000,1321.000000,1321.000000,0.000000,3720.000000,3720.000000,3720.000000,0.000000,0.000000,0.020000,0.012917,0.006110,0.000000,0.020000,0.012917,0.005385,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.015417,0.007059,0.030000,0.070000,0.053750,0.011110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7316.000000,7324.000000,7319.833333,2.443813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gecode,wordpress,60,60,3,2,1321.000000,1321.000000,1321.000000,0.000000,3720.000000,3720.000000,3720.000000,0.000000,0.010000,0.030000,0.016250,0.005637,0.000000,0.020000,0.011250,0.006654,0.000000,0.000000,0.000000,0.000000,0.010000,0.030000,0.017500,0.006614,0.040000,0.080000,0.060000,0.009129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7404.000000,7536.000000,7524.500000,25.568535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
